URL,리뷰내용,업소명
https://m.place.naver.com/restaurant/1538256502/review/visitor,"국물 맛이 좋아요! 다만 김치가 맛이 없는게 아쉬워요,,!",마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,어떤 우동맛이였는지 기억안남,마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,"아이가 좋아해요.
양 많은 사람들은 큰 사이즈로 양 적은 사람들은 작은 사이즈로 주문할 수 있어요.
예전에 비해 가격은 올랐지만 여전히 가격 착한 곳이랍니다.",마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,"한동안 옛날 포차에서 먹던 기계우동이랑 짜장면에 빠져서 나름 맛집 우동집은 다 파헤쳤는데
집순이인 나에게 가장 가까운....곳이라 가봤으나 안맞음,, 왜 기계우동 아니지? ㅠ 얼탱 없음
면에서 너무 실망함 쫄깃한 맛이 1도 없음 내것만 그런건가? 다른 사람들은 잘 먹던데 국물도 너무 짜서 물부어 먹음 ㅋㅋㅋㅋ짜장면이 그나마 나았음 ㅋ",마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,김밥 너무 아쉽당. 우동은 맛있었는데^^,마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,"24시 영업하는 식당이예요
맛도 조쿠 양도 많아요",마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,"밤에 출출할 때 오기 딱 좋음 :)
비빔 우동 짱!!",마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,"첫 방문이었는데 최악입니다.
짜장면은 무슨맛인지도 모를 만큼 짜고 짜장맛도 안나고 김밥은 속 재료들이 거의 날것입니다. 소세지도 생이고 당근도 생 당근 수준입니다. 짜장면 맛 없다는 얘기 많았어도 설마하고 갔는데 역시였습니다. 서비스 응대도 엉망이고 맛없다고 얘기했다가 큰일 날뻔 했습니다. 옛날 짜장 스타일 모르냐면서 옛날 짜장맛이 그렇다!! 이러시더라구요. 맛없는 짜장면이 옛날 짜장인가 봅니다. 오늘 하루 다들 맛있게 먹는데 당신만 맛 없다고했다면서 나가라고 하시네요. 네 다시는 안가요. 이렇게 맛없는거 저도 먹기 싫습니다. 리뷰 아예 안남기는데 정말 최악의 식당입니다.",마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,단골 가게입니다:),마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,ㅋㅋ,마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,비빔우동이랑 김밥 너무 맛있어요 ㅎㅎ,마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,비빔우동을 첨먹어봤는데 넘 맛나서 제거 얼큰우동 시컸는데 친구 비빔 우동꺼에 눈독들였네요,마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,😋,마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,세상 맛있다ㅠㅠㅠ,마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,"우동, 비빔국수맛있습니다. 짜장면은 보통(포장마차짜장맛).
우동은 뭔가 중국집 우동 맛이 납니다.
김밥은 꼭 계란김밥으로 먹어야합니다. 맛있거든요.
다음에 방문하면 국수먹어봐야겠어요.
잘먹었습니다.",마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,🤩,마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,"중곡동 살면 모를수없는 맛집이죠~~
양도 많고 맛있어서 자주가요ㅎㅎ
특히 저는 김밥이 맛있더라구여
늦은시간에 가도 사람이 엄청많아요
그래도 회전율이 좋아서 금방먹을수있어요",마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,"육수도 진하고 맛있어요!!
비빔우동도 넘 맛있고!!
다 맛있어요!!!^^",마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,항상 취해서 가지만..또 술을 부르는 마성의 맛집..,마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,.,마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,"마니아우동은 늦게까지 운영을 하셔서 가끔이 일이 늦게 끝날때 부담없이 찾아갈 수 있어 감사할 정도인데요
저는 여기서 우동 짜장 국수 다 먹어봤습니다 국물도 깰끔! 면발도 쫠깃! 왜.. 다 맛있는거죠..
심지어 단무지에 고춧가루 무쳐놓으신 것 까지도 환상의 짝꿍으로 맛있어요",마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,어묵우동 짜장면 넘맛있게잘먹었습니다,마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,"음식이 전체적으로 짜요ㅜ
매운우동은 맛없고 안익은 김치만 잔뜩 올라가 있고ㅜ
김밥은 먹을만한데 짜요",마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,원래 맛있게 먹었던 집인데요 . ^^,마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,굳굳,마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,술먹고 집들어가기전 출출할때 쵝오!,마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,가성비 좋고 맛도 좋아요 👍,마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,맛있어요. 대.중.소 가격은같아요,마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,묻지도 따지지도 말고 먹어야하는 곳,마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,"코로나 전에 정말 자주갔었는에
이년동안 못가다가 이제야 다시 가게 되었어요!
역시나 끝내주는 국물맛!!
마니아우동 진짜 너무너무 맛있어요",마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,"ㅜㅜ 내 최애 2차, 3차 집",마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,"국물이 멸치육수 사골육수 섞인맛이에요 !! 맛있어요! 나중에 또 갈꺼에요,,!!!",마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,가볍게 뒷풀이,마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,콩국수국물 엄청진해요 맛있어요!!,마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,우동~,마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,"싸고 맛있어요 밤새장사하셔서 힘드신지
친절하진않으시네요",마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,선불이에요,마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,맛있어요.,마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,굿국,마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,이상한 사람이 많아요..,마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,면이 엄청 쫄깃해요,마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,Good,마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,싸고 맛나오,마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,굿굿,마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,맛있는데 양이 좀 적어진것같아요…,마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,가격이 올랐네요,마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,최고,마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,친절해요,마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,항상잘먹습니다~~,마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,맛나요~,마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,굿 좋아요,마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,너무맛있어요,마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,넘 좋아요,마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,굳,마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,예전에 김밥 맛있게 먹어서 포장해왔는데 은박 열자마자 김 비린내 올라오고 먹으니 비린맛 더 심하고 내용물은 더 부실해진듯. 가격도 다른 김밥집이랑 똑같은데 돈아까워요... 김밥천국갈껄.....,마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,good~,마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,가격이 좀 올랐어요,마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,맛난데 푸짐하기까지 해요,마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,김밥도 맛있어요. 특히 계란김밥!!,마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,"외식하기 힘들어 포장했는데 포장비만 2000원;; 많이 당황스러웠어요.
다음엔 포장하지 말고직접 가서 먹어야겠어요.
양많고 맛있어요!",마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,다맛있어요~~,마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,"최근에 발견한 가성비 좋은 집, 대중소를 같은 가격에 먹을 수 있어요.",마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,Good!,마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,정말 맛있어요~^^,마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,ㅁ,마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,좋아요^^,마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,"저렴하고 맛도괜찮아요~
늦게까지포장가능. 밤에 도로변주차가능
비빔우동.얼큰우동 추천",마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,가성비 맛집!,마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,"야식으로 딱입니다
맛나요",마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,동네 맛집 양많네요,마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,가격이 착해요~^^,마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,ㅇㅇ,마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,수수한 메뉴지만 맛있고 양도 많고 좋아요,마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,"오픈된 깨끗한 주방, 맛있는 우동.",마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,맛있습니다!,마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,가격도 저렴하고 맛있어요,마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,"진짜 맛있어요
동네 최고 맛집입니다!",마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,최애 우동집,마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,맛있어요. 사장님 친절해요. 가격도 엄청 싼편같음.,마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,"완전 맛나요~^^
우동 비빔국수 강추",마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,JMT,마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,완존 진한 멸치국수입니다. 넘 맛나요,마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,비빔우동은 감히 최고라 자부합니다.,마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,맛나고 친절합니다.,마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,찐맛...,마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,여기 맛있어요!! 5시이후에 여는것 같은데 밤늦게 새벽까지 해요!,마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,맛있어요!,마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,"자주찾는 우동집
비빔우동 강추에요~^^",마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,"중곡동에서 여기는 보물같은곳 아무도 안알려주고 우리끼리만 가고싶다 ^---^
항상 맛있어요 언제나 변함없는맛",마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,맛있습니다.,마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,평범해요,마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,매번 맛있어요,마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,"가격도싸고, 맛도좋고, 양도많아요",마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,"항상 갈 때마다 맛있는 집
주문 즉시 뽑아주는 면발과 양 조절 산택이 가능한 점이 제일 최고의 장점.
기본 우동이 제일제일 최고이며 옛날 짜장 맛은 정말.... 조오음.

#면발 탱글 맛남
#아쉬운점은 오후5시부터 하는 영업시간 ㅠ",마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,맛있어욤ㅎㅎ,마니아우동
https://m.place.naver.com/restaurant/1538256502/review/visitor,"저렴한 가격에 추가비 없이 양 조절도 가능하고 친절하십니다.
주문하는 즉시 면을 뽑아 만들어 주기 때문에 아주 약간 시간이 소요되긴 해요^^

아. 참고로 오후 5시부터 다음날 새벽 5시까지만 영업하니 참고해주세요~~",마니아우동
https://m.place.naver.com/restaurant/1479965453/review/visitor,좋아요,마미가
https://m.place.naver.com/restaurant/1479965453/review/visitor,"혼밥+저녁 코스에요 ㅋㅋㅋ
냠냠굿",마미가
https://m.place.naver.com/restaurant/1479965453/review/visitor,혼밥도 좋은 밥집! 양도 많고 맛있어요~,마미가
https://m.place.naver.com/restaurant/1479965453/review/visitor,"수영하고 나오면 열려있는 밥집이 그렇게 많지 않은데 여기는 밥집인데 9시반까지 하네요.
돈까스 먹었는데 맛있습니다. 돈까스 소스도 굿.
다른 음식도 맛있을거 같다는 생각이 듭니다.
매장도 아주 청결합니다.
돈까스를 먹다가 맛있어서 리뷰 남깁니다",마미가
https://m.place.naver.com/restaurant/1479965453/review/visitor,굿,마미가
https://m.place.naver.com/restaurant/1479965453/review/visitor,냠냠굿,마미가
https://m.place.naver.com/restaurant/1479965453/review/visitor,"깔끔 신선?은 보통
가성비 좋고 혼밥하기 편함.
음식도 맛있어요.",마미가
https://m.place.naver.com/restaurant/1479965453/review/visitor,"집근처라 가끔가는데
맛있어요! 잊고있었는데 자주가려구요",마미가
https://m.place.naver.com/restaurant/1479965453/review/visitor,감사합니다~~~~~,마미가
https://m.place.naver.com/restaurant/1479965453/review/visitor,굿~^~^~^~^~^,마미가
https://m.place.naver.com/restaurant/1479965453/review/visitor,".....,....",마미가
https://m.place.naver.com/restaurant/1479965453/review/visitor,감사합니다~~~!!,마미가
https://m.place.naver.com/restaurant/1479965453/review/visitor,"동네 돌아다니다 발견했는데
음식도 맛있고 전체적으로 정갈한 느낌
만족합니다:)",마미가
https://m.place.naver.com/restaurant/1479965453/review/visitor,동네에서 간단하게 혼밥하기 좋은 식당인거 같아요. 얼큰 수제비 맛있어서 자주먹어요..ㅎㅎ 돈까스는 배고파서 한입하고 사진 찍었네요.ㅎㅎ,마미가
https://m.place.naver.com/restaurant/1479965453/review/visitor,맛나요,마미가
https://m.place.naver.com/restaurant/1479965453/review/visitor,우리동네 돈까스 맛집!,마미가
https://m.place.naver.com/restaurant/1479965453/review/visitor,수제비먹고싶어,마미가
https://m.place.naver.com/restaurant/1479965453/review/visitor,친절해요,마미가
https://m.place.naver.com/restaurant/1479965453/review/visitor,돈까스가 너무 맛있어요 미쳤러요 등심돈까스를 꼭먹으세요 다들,마미가
https://m.place.naver.com/restaurant/1479965453/review/visitor,음식이 정갈합니다,마미가
https://m.place.naver.com/restaurant/1479965453/review/visitor,"반찬이 이렇게 다양한 거 처음이에요…
치즈돈까스 메뉴를 보고 들어갔는데
맛감자 2개 어묵볶음이랑 국까지…💘
맛있게 잘 먹었습니다!",마미가
https://m.place.naver.com/restaurant/1479965453/review/visitor,부부가 운영하시는데 사장님 손맛이 좋은지 음식이 다 맛있어요. 생각날 때마다 질리지 않고 잘 먹고 있습니다.,마미가
https://m.place.naver.com/restaurant/1479965453/review/visitor,이름대로 집에서 엄마가 해준 밥 느낌이에요,마미가
https://m.place.naver.com/restaurant/1479965453/review/visitor,굳,마미가
https://m.place.naver.com/restaurant/1479965453/review/visitor,생각보다 맛잇어서 놀랏어요,마미가
https://m.place.naver.com/restaurant/1479965453/review/visitor,맛있어요!,마미가
https://m.place.naver.com/restaurant/1479965453/review/visitor,수제비 핵맛 얼큰수제비에 청양고추넣고 먹으면 핵맛,마미가
https://m.place.naver.com/restaurant/1479965453/review/visitor,"밀가루 뭉친 반죽에 미원 국물 수제비, 케찹에 비빈 밥 같은 오므라이스.. 속만 버렸네요. 너무 돈 아까워요",마미가
https://m.place.naver.com/restaurant/1479965453/review/visitor,맛있게 잘 먹었습니다^^,마미가
https://m.place.naver.com/restaurant/38275407/review/visitor,맛나서 포장까지 해갔어요~!,무병장수한방삼계탕
https://m.place.naver.com/restaurant/38275407/review/visitor,"뜨끈하니 맛이 좋네요.
양도 푸짐하고 인삼주도 서비스로 나와서 반주하기 좋았어요.",무병장수한방삼계탕
https://m.place.naver.com/restaurant/38275407/review/visitor,말복이라 삼계탕 으로 보양을~~~!,무병장수한방삼계탕
https://m.place.naver.com/restaurant/38275407/review/visitor,와우 ~~~좋아요,무병장수한방삼계탕
https://m.place.naver.com/restaurant/38275407/review/visitor,삼계탕에 인삼주 곁들이기~~~!,무병장수한방삼계탕
https://m.place.naver.com/restaurant/38275407/review/visitor,너무친절하고맛있어요,무병장수한방삼계탕
https://m.place.naver.com/restaurant/38275407/review/visitor,굿,무병장수한방삼계탕
https://m.place.naver.com/restaurant/38275407/review/visitor,사장님이 너무너무 친절하세요~ 김치도 맛있고 에어컨 빵빵에 잘먹었습니다~ 인삼주는 도쿠리 한병 가득주셔서 넘넘 좋았네요~,무병장수한방삼계탕
https://m.place.naver.com/restaurant/38275407/review/visitor,"여름건강식으로
삼계탕 ~~~!",무병장수한방삼계탕
https://m.place.naver.com/restaurant/38275407/review/visitor,"반찬을 재사용 함
오픈 주방인데 보면서 먹는데 눈 앞에서
손님들이 먹은 거 치우면서 우르르 주방으로 가져가더니
본인 맨손으로 고추안먹은거 그대로 놓고 양파도 놓고
김치도 손 안댄 것도 아닌데 그냥 조금 남은 것도 툭 반찬통에 버리는 거 보고 숟가락 내려놨어요
복날에 가서 바쁜 건 알겠는데 주문 누락도 하고
누락됐냐 물어보니까 아니라고 짜증내고
평소에도 몇번 가봤던 곳인데 이제 못 갈 듯",무병장수한방삼계탕
https://m.place.naver.com/restaurant/38275407/review/visitor,말복엔 삼계탕 으로~~~!,무병장수한방삼계탕
https://m.place.naver.com/restaurant/38275407/review/visitor,삼계탕13000원에 인삼주까지. 가성비좋아요~,무병장수한방삼계탕
https://m.place.naver.com/restaurant/38275407/review/visitor,좋아요,무병장수한방삼계탕
https://m.place.naver.com/restaurant/38275407/review/visitor,혼자 몸보신~~,무병장수한방삼계탕
https://m.place.naver.com/restaurant/38275407/review/visitor,ㅎ,무병장수한방삼계탕
https://m.place.naver.com/restaurant/38275407/review/visitor,건강하게 한끼 든든하게 먹어요,무병장수한방삼계탕
https://m.place.naver.com/restaurant/38275407/review/visitor,흑임자 삼계탕 강추합니다. 각종 견과류도 들어있어 맛이 아주 고소하고 잘 넘어갑니다~,무병장수한방삼계탕
https://m.place.naver.com/restaurant/38275407/review/visitor,국물이 깔끔해요,무병장수한방삼계탕
https://m.place.naver.com/restaurant/38275407/review/visitor,"일회용 앞치마 재활용..??
식탁에 김칫국물..??
삼계탕 맛은 좋아요",무병장수한방삼계탕
https://m.place.naver.com/restaurant/38275407/review/visitor,반계탕이 있어서 좋고 찰밥을 줘서 좋아요,무병장수한방삼계탕
https://m.place.naver.com/restaurant/38275407/review/visitor,맛있어요,무병장수한방삼계탕
https://m.place.naver.com/restaurant/38275407/review/visitor,삼계탕 맛나요,무병장수한방삼계탕
https://m.place.naver.com/restaurant/38275407/review/visitor,주인인지 종업원인지 너무 불친절하고 깍둑이가 있어두 떨어졌다고 안주네요 내돈주고 사먹으면서 그런 대접 받느니 다시 가고싶지 않습니다,무병장수한방삼계탕
https://m.place.naver.com/restaurant/38275407/review/visitor,맛집,무병장수한방삼계탕
https://m.place.naver.com/restaurant/38275407/review/visitor,"한방삼계탕...
맛있게 잘 먹었습니다.
몸보신으로 좋으네요~",무병장수한방삼계탕
https://m.place.naver.com/restaurant/38275407/review/visitor,신선하고 맛이좋아요,무병장수한방삼계탕
https://m.place.naver.com/restaurant/38275407/review/visitor,👍,무병장수한방삼계탕
https://m.place.naver.com/restaurant/38275407/review/visitor,친절함이 음식맛의 배가 되는거같습니다,무병장수한방삼계탕
https://m.place.naver.com/restaurant/38275407/review/visitor,ㆍ,무병장수한방삼계탕
https://m.place.naver.com/restaurant/38275407/review/visitor,요즘같은 시기에 직접담그는 김치와 무엇보다 고춧가루도 중국산 섞지않는 국내산이라 믿고먹을수 있어요. 수년째 가격인상없이 배가 많이 고프지않을땐 반계탕도 든든하고 옻계탕도 아주 맛있어요 번창하세요!,무병장수한방삼계탕
https://m.place.naver.com/restaurant/38275407/review/visitor,국물 맑고 시원해요 맛있어요,무병장수한방삼계탕
https://m.place.naver.com/restaurant/38275407/review/visitor,"저 여기 이사가고도 찾는 집이에요
어제 초복이라 가서 먹고 왔어요!
사장님도 친절하시고 물가는 올라도 이 집 삼계탕 가격은 오르질 않네요..
많이들 가서 드셔주세요!
사진은 포장해온 삼계탕 사진이에요",무병장수한방삼계탕
https://m.place.naver.com/restaurant/38275407/review/visitor,무난하게 한끼식사 좋아요,무병장수한방삼계탕
https://m.place.naver.com/restaurant/38275407/review/visitor,대존맛 최고의 삼계탕 !!,무병장수한방삼계탕
https://m.place.naver.com/restaurant/38275407/review/visitor,"우리가족 단골집
반찬도 넘 맛나고
삼계탕도 맛있어요
가격은 10000~13000원선
반계탕은 7000원",무병장수한방삼계탕
https://m.place.naver.com/restaurant/38275407/review/visitor,"삼계탕 국물은 괜챦은데 닭의 살이 너무 없어요
찹쌀밥 포장은 맛있는데 깍뚜기는 너무 쉬어서 맛없었어요 복날이라 닭이 더 부실했을까요? 손님이 넘 많아서?!",무병장수한방삼계탕
https://m.place.naver.com/restaurant/38275407/review/visitor,"자주이용합니다
사계절 건강식 최고
어르신 부부가
정성을 다해주는 음식
들깨 ㆍ한방 ㆍㆍ등등
땀 ㆍㆍ뻘뻘
잘먹었어요
또갈게요
건강하세요",무병장수한방삼계탕
https://m.place.naver.com/restaurant/38275407/review/visitor,맛나게 먹고 왔어요,무병장수한방삼계탕
https://m.place.naver.com/restaurant/32848507/review/visitor,사장님이 친절하시고 엄청 깨끗하게 운영하시네요! 저녁 7시였는데 양배추도 그렇고 반찬존이 깨끗했어요. 돈까스만 나오고 밥이랑 소스 반찬은 셀프바에서 가져오면 됩니다. 튀김이 맛있어서 소금이랑 후추만 뿌려서 먹어도 맛있었어요.,무한정수제돈가스
https://m.place.naver.com/restaurant/32848507/review/visitor,가성비 좋아요!👍👍,무한정수제돈가스
https://m.place.naver.com/restaurant/32848507/review/visitor,"소식가라서 소식돈까스를 시켰고 정말 열심히 먹었지만 결국 제일 큰 1조각을 남겼습니다 🥹 제 기준에는 가격대비 양이 많다고 느꼈구요, 일반돈까스 안 시키길 잘했다는 생각이 들었습니다. 그건 양이 얼마나 많을지... 돈까스 말고는 전부 셀프입니다. 숟가락 젓가락 포크 나이프, 흰밥/국/샐러드/샐러드소스/돈까스 소스(달콤or매콤)/단무지/된장고추/김치/물 요정도 기억나고 전부 셀프, 8천원에 이정도 양에 이정도 밑반찬 선택지면 상당히 훌륭하다고 생각합니다. 된장고추 맛있어서 더 갖다먹었어요 💗 돈까스도 가격대비 맛있습니다. 요즘 1만원 아래 돈까스 찾기 어렵고 제 기억상으로 가성비 돈까스가 맛있는 경우는 별로 없었는데 여긴 겉바속촉 맛있어요 😶 다음에 또 올게욥",무한정수제돈가스
https://m.place.naver.com/restaurant/32848507/review/visitor,"머리하고 나와서 둘러보다가 눈에 띠어 들어갔어요.
대학교 근처라 맛은 걱정 안했음ㅋ
우동돈까스 정식과 돈까스 정식.
밥,샐러드 무한 리필~~
돈까스 주문과 동시에 바로 튀겨나와서
바삭바삭~ 달콤/매콤소스는 2가지 취향껏^^
샐러드 너무 싱싱해서 두접시나 먹었어요.
사장님 너무 친절하세요.
동생네 미용실로 머리하러 종종 가는데,
다음에 재방문^^",무한정수제돈가스
https://m.place.naver.com/restaurant/32848507/review/visitor,"돈까스 두툼하고 맛있었습니다
밥, 소스, 샐러드, 반찬 등등 무한으로 먹을수 있어서 좋았습니다
사장님 엄청 친절하세요
추천합니당",무한정수제돈가스
https://m.place.naver.com/restaurant/32848507/review/visitor,소식 돈까스 양 딱 좋아요 🩷 원하는 반찬 계속 셀프로 가져다가 먹을 수 있어서 좋아요. 된장고추가 넘 맛있당,무한정수제돈가스
https://m.place.naver.com/restaurant/32848507/review/visitor,여기는 가성비 좋은 음식점! 오늘도 든든하게 잘 먹었습니다! 감사합니다!,무한정수제돈가스
https://m.place.naver.com/restaurant/32848507/review/visitor,"돈까스는 가격대비 나쁘지 않습니다. 리뷰에 안좋은 말을 잘 안남기지만, 소불고기 덮밥은 돈까스 정식과 같은 가격이지만 돈이 너무 아까웠습니다. 소불고기 만들다 남은 찌꺼기 덮밥이라는 표현이 더 맞을듯 합니다.",무한정수제돈가스
https://m.place.naver.com/restaurant/32848507/review/visitor,돈가스먹고싶을때 포장해서 먹는곳인데 튀겨주기때문에 너무 좋아요.2장사면 만원정도나와요,무한정수제돈가스
https://m.place.naver.com/restaurant/32848507/review/visitor,돈가스가 맛있고 샐러드가 신선 해요,무한정수제돈가스
https://m.place.naver.com/restaurant/32848507/review/visitor,돈까스도 맛있고 샐러드도 맛있고 좋아요~,무한정수제돈가스
https://m.place.naver.com/restaurant/32848507/review/visitor,그저 좋아요 😀 😁 😄 😍 👍 😊 😀 😁 😄 😍 👍,무한정수제돈가스
https://m.place.naver.com/restaurant/32848507/review/visitor,"돈가스는 여전히 괜찮은데 돈가스 소스는 달고 너무 물같고, 샐러드 소스도 아주 많이 달아요.",무한정수제돈가스
https://m.place.naver.com/restaurant/32848507/review/visitor,굿,무한정수제돈가스
https://m.place.naver.com/restaurant/32848507/review/visitor,ㅈㅁㅌ,무한정수제돈가스
https://m.place.naver.com/restaurant/32848507/review/visitor,"예전에 무한리필일때 정말 자주갔었는데
오랜만에 그 추억의 맛이 그리워 다녀왔습니다.
싼 가격에 학생들이 찾기 편할거같아요
근데 가격을 좀 올리더라도 반찬이나 다른 구성이 있었음 좋겠어요ㅜ",무한정수제돈가스
https://m.place.naver.com/restaurant/32848507/review/visitor,"점심시간에 자주가는 돈까스집!
예전에는 무한리필이였는데
지금은 밥이랑 스프만 무한이라 슬프지만
그래도 맛있어서 계속 가요 👍🏻",무한정수제돈가스
https://m.place.naver.com/restaurant/32848507/review/visitor,"주변에 경양식 돈까스 먹을때가 많이 없는데 아주 좋아서
자주 다닐까 합니다.",무한정수제돈가스
https://m.place.naver.com/restaurant/32848507/review/visitor,"소식돈정식을 선택해도 진짜 배불러요!
돈까스 자체가 맛있는데 양도 넉넉해요!
그래도 옛날에는 무한으로 먹을 수 있었는데
그래서 참 좋았는데 가격도 계속 오르고
그런건 속상해요 🥲 물가가 이제 그만
올랐으면 좋겠네요",무한정수제돈가스
https://m.place.naver.com/restaurant/32848507/review/visitor,몇달만에 갔더니 가격이 8500냥으로 올랐네. 잘먹었습니다,무한정수제돈가스
https://m.place.naver.com/restaurant/32848507/review/visitor,양이 진짜 많아요!,무한정수제돈가스
https://m.place.naver.com/restaurant/32848507/review/visitor,돈가스가 커요,무한정수제돈가스
https://m.place.naver.com/restaurant/32848507/review/visitor,친절하시고 맛있어요!!,무한정수제돈가스
https://m.place.naver.com/restaurant/32848507/review/visitor,맛있어용,무한정수제돈가스
https://m.place.naver.com/restaurant/32848507/review/visitor,"떡돈 정식 10,000원",무한정수제돈가스
https://m.place.naver.com/restaurant/32848507/review/visitor,국,무한정수제돈가스
